Name,Time,Memory_Physical,Memory_Virtual
python,1686105069.5905466,30.734375,343.6953125
python,1686105079.6798775,707.792578125,16654.59140625
python,1686105089.7375963,785.4953125,16602.11640625
python,1686105099.8025959,786.6984375,16606.91875
python,1686105110.0075924,788.22265625,16610.3953125
python,1686105120.1015918,790.852734375,16611.770703125
python,1686105130.1658127,795.1703125,16582.75625
python,1686105140.220833,795.72265625,16570.0
python,1686105150.2769146,797.02265625,16571.348046875
python,1686105160.3325276,803.50625,16577.9328125
python,1686105170.3897111,814.122265625,16588.85390625
python,1686105180.4473574,825.586328125,16602.222265625
python,1686105190.504094,845.172265625,16619.719921875
python,1686105200.5615654,872.8828125,16649.449609375
python,1686105210.6192613,930.96171875,16708.35625
python,1686105220.6756954,1061.415625,16835.751171875
python,1686105230.7312045,1147.591015625,16921.9125
python,1686105240.785606,1011.180859375,16932.4734375
python,1686105250.8749125,1076.0484375,16793.7546875
python,1686105260.9285927,1089.942578125,16598.459375
python,1686105271.170584,1090.830859375,16607.263671875
python,1686105281.3135927,1091.67421875,16611.265625
python,1686105291.5236077,1092.7171875,16605.662890625
python,1686105301.6594503,1093.954296875,16582.4515625
python,1686105311.71293,1094.1796875,16563.2421875
python,1686105321.7673147,1096.42265625,16565.6296875
python,1686105331.8217373,1100.7796875,16569.965625
python,1686105341.8772085,1107.946875,16577.166015625
python,1686105351.9322326,1118.43984375,16587.737890625
python,1686105361.9885888,1126.7671875,16596.00234375
python,1686105372.0448587,1140.0703125,16611.7921875
python,1686105382.102165,1169.2546875,16642.89765625
python,1686105392.1572442,1195.659375,16668.379296875
python,1686105402.2138171,1256.4734375,16726.01796875
python,1686105412.2693691,1362.07578125,16832.471484375
python,1686105422.3253045,1508.321484375,16977.55703125
python,1686105432.3801658,1486.640625,16955.60546875
python,1686105442.4355934,1368.255078125,16840.334765625
python,1686105452.4905992,1381.730078125,17039.672265625
python,1686105462.6015677,1342.364453125,16639.33203125
python,1686105472.6600375,1344.4578125,16592.805859375
python,1686105482.716352,1348.04453125,16563.17109375
python,1686105492.770223,1348.45703125,16563.680859375
python,1686105502.8279605,1352.11796875,16567.489453125
python,1686105512.8860545,1357.78984375,16573.71953125
python,1686105522.9421053,1366.3234375,16581.93828125
python,1686105532.998303,1378.41484375,16593.276953125
python,1686105543.0557508,1387.48984375,16602.32265625
python,1686105553.1123793,1404.840625,16619.6671875
python,1686105563.1702487,1426.090625,16646.390234375
python,1686105573.2261882,1476.88203125,16694.66328125
python,1686105583.2840812,1560.604296875,16778.027734375
python,1686105593.340437,1671.076171875,16885.801953125
python,1686105603.3954248,1695.153125,16909.7734375
python,1686105613.4533055,1648.306640625,16877.884765625
python,1686105623.529143,1639.881640625,17364.7359375
python,1686105633.8071616,2024.7484375,17369.6109375
python,1686105643.8598304,2049.0484375,17368.257421875
python,1686105653.9127738,2198.571875,17725.802734375
python,1686105663.97085,2408.84921875,17411.7109375
python,1686105674.025577,2408.265625,17387.389453125
python,1686105684.0866265,2841.331640625,17940.0484375
python,1686105694.1548092,2836.1,17783.69375
python,1686105704.2105944,2844.253125,17807.70546875
python,1686105714.506578,2851.733984375,17799.7015625
python,1686105724.5711398,2851.741796875,17816.209765625
python,1686105734.625707,2852.691015625,17793.598828125
