Filename,Row,Columm,Mode,System,Time,ARI
covertype_OpenML,110393,54,Default,Louise,1854.6050293445587,-0.008081361622437382
mnist_784_OpenML,70000,784,Default,Louise,1290.9860305786133,0.02728013670088869
BNG(mv)_OpenML,78732,10,Default,Louise,308.4873547554016,-4.126033362702999e-09
Diabetes130US_OpenML,101766,49,Default,Louise,488.95269680023193,-0.0018763399044165138
numerai28.6_OpenML,96320,21,Default,Louise,574.1754839420319,0.0004129984466378477
connect-4_OpenML,67557,42,Default,Louise,183.77492666244507,0.02200741925084096
fars_OpenML,100968,29,Default,Louise,513.8849439620972,-0.0036311551923996735
Devnagari-Script_OpenML,92000,1024,Default,Louise,3038.0286979675293,0.009240703106108588
Fashion-MNIST_OpenML,70000,784,Default,Louise,1299.4704051017761,0.1476866802047054
mnist_rotation_OpenML,62000,784,Default,Louise,985.0866031646729,1.8521565452776854e-05
volkert_OpenML,58310,180,Default,Louise,365.93128275871277,0.10416355534747179
jannis_OpenML,83733,54,Default,Louise,436.9790918827057,-0.004548278177857142
helena_OpenML,65196,27,Default,Louise,216.4628586769104,0.010523208331037946
Kuzushiji-MNIST_OpenML,70000,784,Default,Louise,1285.11012840271,0.09239117168019216
GTSRB-HOG01_OpenML,51839,1568,Default,Louise,1241.9198923110962,0.04021742697195379
GTSRB-HOG02_OpenML,51839,1568,Default,Louise,1238.706081867218,0.040008768106773285
GTSRB-HOG03_OpenML,51839,2916,Default,Louise,2224.811237335205,0.0403584329329331
GTSRB-HueHist_OpenML,51839,256,Default,Louise,360.4548227787018,0.014876318525928404
aloi_OpenML,108000,128,Default,Louise,1273.4987707138062,0.0014675564821919887
Medical-Appointment_OpenML,61214,18,Default,Louise,184.17716193199158,-0.0004261878249350667
MiniBooNE_OpenML,72998,50,Default,Louise,325.64037108421326,0.0
jannis_OpenML,57580,54,Default,Louise,189.41416335105896,0.01473726098202197
road-safety_OpenML,111762,32,Default,Louise,1840.6194577217102,0.00042197945396678794
MiniBooNE_OpenML,72998,50,Default,Louise,297.80418586730957,0.0
jannis_OpenML,57580,54,Default,Louise,183.65261602401733,0.01473726098202197
MiniBooNE_OpenML,72998,50,Default,Louise,314.8664677143097,0.0
jannis_OpenML,57580,54,Default,Louise,184.548415184021,0.01473726098202197
MiniBooNE_OpenML,72998,50,Default,Louise,304.7529013156891,0.0
MiniBooNE_OpenML,72998,50,Default,Louise,318.5279860496521,0.0
jannis_OpenML,57580,54,Default,Louise,186.84806728363037,0.01473726098202197
road-safety_OpenML,111762,32,Default,Louise,1939.8212351799011,0.00042197945396678794
mobile_churn_OpenML,66469,65,Default,Louise,147.9484624862671,0.12777712529333257
video_transcoding_OpenML,68784,18,Default,Louise,198.82835412025452,2.3351764805345056e-05
wave_energy_OpenML,72000,48,Default,Louise,274.57121443748474,1.4501544860314727e-07
jannis_OpenML,57580,54,Default,Louise,195.54558062553406,0.01473726098202197
jannis_OpenML,57580,54,Default,Louise,187.58869314193726,0.01473726098202197
jannis_OpenML,57580,54,Default,Louise,188.3949716091156,0.01473726098202197
jannis_OpenML,57580,54,Default,Louise,186.64667773246765,0.01473726098202197
albert_OpenML,58252,31,Default,Louise,189.60521864891052,0.0001355272692520328
road-safety_OpenML,111762,32,Default,Louise,1907.4692080020905,0.00042197945396678794
fars_OpenML,100959,29,Default,Louise,779.9307341575623,-0.0036339641917300896
kick_OpenML,67212,30,Default,Louise,215.4236249923706,-0.003265257985993574
road-safety_OpenML,111762,32,Default,Louise,2085.17688703537,0.00042197945396678794
Cardiovascular-Disease-dataset_OpenML,70000,11,Default,Louise,253.53215861320496,0.03895317723908423
Otto-Group-Product-Classification-Challenge_OpenML,61878,93,Default,Louise,283.4970757961273,0.002766826981548456
Dota2-Games-Results-Data-Set_OpenML,102944,116,Default,Louise,1242.6503460407257,3.083030469635308e-05
