2dplanes_OpenML,40768,10,11.299888372421265,4.1749096712398167e-07,407,100
2dplanes_OpenML,40768,10,5.740692853927612,4.877056835073959e-07,203,200
2dplanes_OpenML,40768,10,7.5528404712677,4.866315260294292e-07,135,300
2dplanes_OpenML,40768,10,4.2269203662872314,4.852386804788382e-07,101,400
2dplanes_OpenML,40768,10,3.8981411457061768,3.908630135703928e-07,81,500
2dplanes_OpenML,40768,10,4.533992290496826,-1.3896099521956882e-08,67,600
2dplanes_OpenML,40768,10,3.7770445346832275,2.3897476989519415e-07,58,700
2dplanes_OpenML,40768,10,3.355475902557373,4.84124295310324e-07,50,800
2dplanes_OpenML,40768,10,4.306896686553955,1.1953783701646676e-08,45,900
2dplanes_OpenML,40768,10,4.565071105957031,-4.481343543451435e-09,40,1000
2dplanes_OpenML,40768,10,4.217421293258667,4.844338674352193e-07,37,1100
2dplanes_OpenML,40768,10,5.552114486694336,4.840049491724776e-07,33,1200
2dplanes_OpenML,40768,10,6.024557113647461,4.837698698123889e-07,31,1300
2dplanes_OpenML,40768,10,6.575201511383057,4.842436839826848e-07,29,1400
2dplanes_OpenML,40768,10,9.574619770050049,4.842923766412764e-07,27,1500
Ailerons_OpenML,13750,40,3.9050304889678955,0.0010924015518793228,137,100
Ailerons_OpenML,13750,40,11.324653625488281,0.00033186013729046617,68,200
Ailerons_OpenML,13750,40,49.61832141876221,0.0008291135682486164,45,300
Ailerons_OpenML,13750,40,9.174627542495728,0.0003108037888605068,34,400
Ailerons_OpenML,13750,40,12.923284769058228,0.0009906255211446478,27,500
Ailerons_OpenML,13750,40,285.42568945884705,0.0012614018903956967,22,600
Ailerons_OpenML,13750,40,682.3904767036438,0.0010585504509915999,19,700
Ailerons_OpenML,13750,40,39.064921379089355,0.0007282811723565096,17,800
Ailerons_OpenML,13750,40,59.29298281669617,0.0003031601315079016,15,900
Ailerons_OpenML,13750,40,1947.4590620994568,0.0006095748644761267,13,1000
Ailerons_OpenML,13750,40,2772.6193640232086,0.00043530198376933463,12,1100
Ailerons_OpenML,13750,40,161.54514002799988,0.0002422740449032226,11,1200
Ailerons_OpenML,13750,40,4930.44837141037,0.0009519946817676866,10,1300
Ailerons_OpenML,13750,40,7061.2854590415955,0.0006630682335157669,9,1400
Ailerons_OpenML,13750,40,7074.478574037552,0.0006318565448312107,9,1500
BNG(2dplanes)_OpenML,177147,10,24.3567111492157,5.2927327464086205e-08,1771,100
BNG(2dplanes)_OpenML,177147,10,18.980466604232788,5.464297676959925e-08,885,200
BNG(2dplanes)_OpenML,177147,10,18.470489740371704,5.438644599092645e-08,590,300
BNG(2dplanes)_OpenML,177147,10,13.82644510269165,5.463780395711817e-08,442,400
BNG(2dplanes)_OpenML,177147,10,13.262663125991821,4.158554655304498e-08,354,500
BNG(2dplanes)_OpenML,177147,10,17.139324188232422,5.362298887953491e-08,295,600
BNG(2dplanes)_OpenML,177147,10,12.45984697341919,5.445255441995189e-08,253,700
BNG(2dplanes)_OpenML,177147,10,16.008758068084717,4.889085294544757e-12,221,800
BNG(2dplanes)_OpenML,177147,10,12.76044774055481,5.452139718474617e-08,196,900
BNG(2dplanes)_OpenML,177147,10,15.89017629623413,2.608631952794538e-11,177,1000
BNG(2dplanes)_OpenML,177147,10,14.235489845275879,5.44525070856805e-08,161,1100
BNG(2dplanes)_OpenML,177147,10,16.92614197731018,5.455838701299793e-08,147,1200
BNG(2dplanes)_OpenML,177147,10,20.5715274810791,4.821490799510555e-08,136,1300
BNG(2dplanes)_OpenML,177147,10,15.417324781417847,5.4368039756888005e-08,126,1400
BNG(2dplanes)_OpenML,177147,10,18.557005405426025,5.456879978203241e-08,118,1500
BNG(pwLinear)_OpenML,177147,10,73.73539900779724,4.620353237826655e-08,1771,100
BNG(pwLinear)_OpenML,177147,10,15.621034383773804,4.811850179053479e-08,885,200
BNG(pwLinear)_OpenML,177147,10,14.313828706741333,4.430786207228476e-08,590,300
