Filename,Row,Column,Time,ARI,BatchCount,BatchSize
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,137.543479347229,0.016887770178251344,5000,200
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,159.84745488166809,0.012479354844134122,3333,300
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,200.21985602378845,0.018161359001677292,2500,400
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,640.4406746387482,0.01993141355977965,2000,500
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,750.7148993492126,0.018525700712480733,1666,600
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,564.6527935028076,0.01950747220030326,1428,700
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,1004.138360118866,0.019941770201919423,1250,800
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,957.8804896354675,0.02381537583549558,1111,900
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,1344.335412311554,0.020167233490845232,1000,1000
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,1760.1127189636231,0.02329426245613114,909,1100
