Filename,Row,Columm,Mode,System,Time,ARI
letter_OpenML,20000,16,SS,2060,13.09480905532837,0.055672269058141315
pendigits_OpenML,10992,16,SS,2060,7.233640670776367,0.476741796734898
BNG(anneal_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,SS,2060,781.7639944553375,0.04044452218733265
BNG(anneal.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,38,SS,2060,1070.3507232666016,0.007683533509875153
BNG(kr-vs-kp)_OpenML,1000000,36,SS,2060,1341.1957314014435,0.008498234457425057
BNG(labor_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,SS,2060,1404.2279176712036,0.0447346661870104
BNG(letter_COMMA_nominal_COMMA_1000000)_OpenML,1000000,16,SS,2060,1427.7865898609161,0.07006601517366079
BNG(autos_COMMA_nominal_COMMA_1000000)_OpenML,1000000,25,SS,2060,447.0094585418701,0.026125940858477227
BNG(lymph_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,SS,2060,928.9704716205597,0.024715933656256635
BNG(mfeat-fourier_COMMA_nominal_COMMA_1000000)_OpenML,1000000,76,SS,2060,1703.1429314613342,0.32637460481948594
BNG(mfeat-karhunen_COMMA_nominal_COMMA_1000000)_OpenML,1000000,64,SS,2060,853.7364139556885,0.363328450093553
BNG(bridges_version1_COMMA_nominal_COMMA_1000000)_OpenML,1000000,12,SS,2060,523.1802418231964,0.0035416140605179763
BNG(bridges_version2_COMMA_nominal_COMMA_1000000)_OpenML,1000000,12,SS,2060,792.0163803100586,0.002789574174855084
BNG(mfeat-zernike_COMMA_nominal_COMMA_1000000)_OpenML,1000000,47,SS,2060,1158.8075847625732,0.20507848142191024
BNG(mushroom)_OpenML,1000000,22,SS,2060,566.7548272609711,0.04516406922036975
BNG(colic.ORIG_COMMA_nominal_COMMA_1000000)_OpenML,1000000,27,SS,2060,819.2668874263763,0.0011658259678414974
BNG(colic_COMMA_nominal_COMMA_1000000)_OpenML,1000000,22,SS,2060,937.9111621379852,0.0179161356159452
BNG(optdigits)_OpenML,1000000,64,SS,2060,1768.3250634670258,0.3984271667424368
BNG(credit-a_COMMA_nominal_COMMA_1000000)_OpenML,1000000,15,SS,2060,496.38158416748047,0.024504082067349452
BNG(page-blocks_COMMA_nominal_COMMA_295245)_OpenML,295245,10,SS,2060,242.90598559379578,0.038175919162438975
BNG(credit-g_COMMA_nominal_COMMA_1000000)_OpenML,1000000,20,SS,2060,856.516991853714,0.004731792210449758
BNG(cylinder-bands_COMMA_nominal_COMMA_1000000)_OpenML,1000000,39,SS,2060,968.2378299236298,0.0053424538260611575
BNG(dermatology_COMMA_nominal_COMMA_1000000)_OpenML,1000000,34,SS,2060,1088.9530460834503,0.4607708704642694
BNG(segment)_OpenML,1000000,19,SS,2060,243.14610409736633,0.024596384604429342
BNG(sick_COMMA_nominal_COMMA_1000000)_OpenML,1000000,29,SS,2060,1178.9457998275757,0.001714313752761005
BNG(soybean)_OpenML,1000000,35,SS,2060,892.6226119995117,0.26448041009934137
BNG(heart-c_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,SS,2060,967.7587122917175,0.0456302645569992
BNG(heart-h_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,SS,2060,2428.4349372386932,0.018009365542049332
BNG(trains)_OpenML,1000000,32,SS,2060,686.3556382656097,0.014330576007051002
BNG(heart-statlog_COMMA_nominal_COMMA_1000000)_OpenML,1000000,13,SS,2060,977.139326095581,0.028003710798571002
BNG(vehicle_COMMA_nominal_COMMA_1000000)_OpenML,1000000,18,SS,2060,618.0323960781097,0.04310692410333126
BNG(hepatitis_COMMA_nominal_COMMA_1000000)_OpenML,1000000,19,SS,2060,673.5093352794647,0.0125738893028165
BNG(ionosphere)_OpenML,1000000,34,SS,2060,639.683518409729,0.0
BNG(waveform-5000_COMMA_nominal_COMMA_1000000)_OpenML,1000000,40,SS,2060,1074.3038492202759,0.1251067309250278
BNG(zoo_COMMA_nominal_COMMA_1000000)_OpenML,1000000,17,SS,2060,667.0310518741608,0.005960071077776959
CovPokElec_OpenML,1455525,72,SS,2060,2043.475781917572,0.023895750057812463
covertype_OpenML,581012,54,SS,2060,514.8166103363037,0.02920129338868876
Hyperplane_10_1E-3_OpenML,1000000,10,SS,2060,725.6399827003479,0.0009885659445469713
Hyperplane_10_1E-4_OpenML,1000000,10,SS,2060,823.858992099762,0.003726169233094584
LED(50000)_OpenML,1000000,24,SS,2060,1025.5506386756897,0.08681786982630033
pokerhand_OpenML,829201,10,SS,2060,768.014148235321,0.006140447467963243
RandomRBF_0_0_OpenML,1000000,10,SS,2060,1416.1395053863525,0.14223947924717054
RandomRBF_10_1E-3_OpenML,1000000,10,SS,2060,390.70580530166626,0.1262323527360744
RandomRBF_10_1E-4_OpenML,1000000,10,SS,2060,444.881710767746,0.125999632365063
RandomRBF_50_1E-3_OpenML,1000000,10,SS,2060,788.1389932632446,-0.0002857659796961326
RandomRBF_50_1E-4_OpenML,1000000,10,SS,2060,581.1706869602203,0.0016437647091449028
covertype_OpenML,110393,54,SS,2060,83.39841866493225,0.007876984278500011
pol_OpenML,15000,48,SS,2060,9.80077338218689,0.013833174721201448
2dplanes_OpenML,40768,10,SS,2060,21.05135488510132,3.3745439920819807e-07
elevators_OpenML,16599,18,SS,2060,8.833409070968628,0.007839648376648883
BNG(anneal)_OpenML,1000000,38,SS,2060,1117.4321711063385,0.0003678543463812447
BNG(anneal.ORIG)_OpenML,1000000,38,SS,2060,683.1611380577087,0.0
BNG(labor)_OpenML,1000000,16,SS,2060,853.2678625583649,0.03519932397736701
BNG(letter)_OpenML,1000000,16,SS,2060,1000.7546877861023,0.03604504696166424
BNG(autos)_OpenML,1000000,25,SS,2060,988.4476983547211,0.012824643209573367
BNG(lymph)_OpenML,1000000,18,SS,2060,1214.7603311538696,0.037187693226618114
BNG(mfeat-fourier)_OpenML,1000000,76,SS,2060,1338.8408796787262,0.029672599567783384
BNG(mfeat-karhunen)_OpenML,1000000,64,SS,2060,1075.8868660926819,0.44007550061947903
BNG(bridges_version1)_OpenML,1000000,12,SS,2060,388.83633613586426,-0.001348156602985538
BNG(mfeat-zernike)_OpenML,1000000,47,SS,2060,1929.6003167629242,0.20948358270015724
BNG(colic.ORIG)_OpenML,1000000,27,SS,2060,607.769660949707,-4.0164553686947606e-05
BNG(colic)_OpenML,1000000,22,SS,2060,609.1110239028931,0.004869815764242814
BNG(credit-a)_OpenML,1000000,15,SS,2060,1456.882447719574,0.02474905318944226
BNG(credit-g)_OpenML,1000000,20,SS,2060,454.6634657382965,0.0009071131584045225
BNG(pendigits)_OpenML,1000000,16,SS,2060,1030.3432686328888,0.325842067051157
BNG(cylinder-bands)_OpenML,1000000,39,SS,2060,1089.4450743198395,0.006450244370907167
BNG(dermatology)_OpenML,1000000,34,SS,2060,911.3039498329163,0.17086524636902123
BNG(sonar)_OpenML,1000000,60,SS,2060,1183.4564847946167,0.007590249547652275
BNG(heart-c)_OpenML,1000000,13,SS,2060,548.6182680130005,0.008102370845918277
BNG(heart-statlog)_OpenML,1000000,13,SS,2060,529.163325548172,0.008956789569085301
BNG(vehicle)_OpenML,1000000,18,SS,2060,723.3263123035431,0.04341254303056607
BNG(hepatitis)_OpenML,1000000,19,SS,2060,858.1270129680634,-0.0005379456976654899
BNG(waveform-5000)_OpenML,1000000,40,SS,2060,1471.493177652359,0.138567602892241
BNG(zoo)_OpenML,1000000,16,SS,2060,823.4276378154755,0.1365542493585687
20_newsgroups.drift_OpenML,399940,1001,SS,2060,2982.578463792801,-0.0036463732313713245
meta_stream_intervals.arff_OpenML,45164,74,SS,2060,36.97209692001343,0.00017405121561245182
Ailerons_OpenML,13750,40,SS,2060,9.2067129611969,0.0004194432562111874
mv_OpenML,40768,10,SS,2060,16.226130723953247,3.863121576799128e-05
mnist_784_OpenML,70000,784,SS,2060,368.2971844673157,0.25278292346812964
fried_OpenML,40768,10,SS,2060,19.309240341186523,5.553253066921973e-06
house_16H_OpenML,22784,16,SS,2060,12.967724800109863,0.0052164659456723945
pol_OpenML,15000,48,SS,2060,10.71486234664917,0.02753750991220003
2dplanes_OpenML,40768,10,SS,2060,21.515405893325806,0.0738574919340905
ailerons_OpenML,13750,40,SS,2060,10.677824258804321,0.0016805628742971653
house_16H_OpenML,22784,16,SS,2060,8.035811185836792,0.08668350927413349
elevators_OpenML,16599,18,SS,2060,10.972694396972656,0.00029340384005393643
mv_OpenML,40768,10,SS,2060,12.858368158340454,-6.091237464964883e-05
fried_OpenML,40768,10,SS,2060,20.378263235092163,0.0023609835217347345
letter_OpenML,20000,16,SS,2060,15.315850257873535,0.0012643011209998738
pendigits_OpenML,10992,16,SS,2060,7.202908992767334,-0.00024010261694157423
sylva_prior_OpenML,14395,108,SS,2060,15.677931070327759,-0.003373380860980292
eye_movements_OpenML,10936,27,SS,2060,10.984217166900635,0.007102163477540021
KDDCup99_OpenML,494020,41,SS,2060,2652.7012577056885,0.3239113823599596
MagicTelescope_OpenML,19020,10,SS,2060,8.506202459335327,0.041720273190982204
BNG(primary-tumor)_OpenML,1000000,17,SS,2060,946.4859783649445,0.06333923175601135
BNG(solar-flare)_OpenML,1000000,12,SS,2060,1459.8159844875336,0.000682616229464052
BNG(spect_test)_OpenML,1000000,22,SS,2060,1343.112019777298,-0.0006613184596544374
BNG(spectf_test)_OpenML,1000000,44,SS,2060,1747.3271658420563,-0.011244854288816233
BNG(adult)_OpenML,1000000,14,SS,2060,721.8924524784088,-0.0008109663870305072
BNG(satimage)_OpenML,1000000,36,SS,2060,1170.850950717926,0.2720692364775012
BNG(wine)_OpenML,1000000,13,SS,2060,708.3253569602966,0.11486477036715197
BNG(eucalyptus)_OpenML,1000000,19,SS,2060,628.3460831642151,0.0004473833398070707
BNG(wisconsin)_OpenML,1000000,32,SS,2060,1012.7662260532379,1.0902406636767514e-08
BNG(cleveland)_OpenML,1000000,13,SS,2060,759.60400390625,0.012749864897332182
BNG(auto_price)_OpenML,1000000,15,SS,2060,733.8883302211761,6.432561307699711e-08
BNG(cpu_act)_OpenML,1000000,21,SS,2060,1318.4566204547882,2.708910925324109e-07
BNG(pbc)_OpenML,1000000,18,SS,2060,328.6392168998718,-7.780470461436863e-11
BNG(autoHorse)_OpenML,1000000,25,SS,2060,657.6811487674713,6.146209839988024e-08
BNG(cholesterol)_OpenML,1000000,13,SS,2060,561.0578033924103,2.0124176245575695e-08
BNG(autoPrice)_OpenML,1000000,15,SS,2060,886.1424205303192,6.270515162922787e-08
BNG(pharynx)_OpenML,1000000,10,SS,2060,476.09189200401306,1.7111137365375607e-09
BNG(elevators)_OpenML,1000000,18,SS,2060,531.8360667228699,0.0022027968763860383
BNG(cpu_small)_OpenML,1000000,12,SS,2060,1336.216480255127,4.368557274373277e-08
BNG(wine_quality)_OpenML,531441,11,SS,2060,378.64397144317627,0.002077653326160236
BNG(Australian)_OpenML,1000000,14,SS,2060,869.4052383899689,0.03985240124570273
BNG(satellite_image)_OpenML,1000000,36,SS,2060,1230.426381111145,0.27886497856404224
BNG(Ailerons)_OpenML,1000000,40,SS,2060,985.7924144268036,5.909308223939732e-05
BNG(libras_move)_OpenML,1000000,90,SS,2060,1423.0741810798645,5.067848528911105e-08
BNG(vowel)_OpenML,1000000,12,SS,2060,500.20679903030396,0.0246953249738013
BNG(puma32H)_OpenML,1000000,32,SS,2060,1041.6378693580627,8.13791372338535e-07
BNG(SPECT)_OpenML,1000000,22,SS,2060,1674.6437499523163,0.0002808336511583736
BNG(SPECTF)_OpenML,1000000,44,SS,2060,1740.4491596221924,-0.02370929967112269
BNG(mv)_OpenML,78732,10,SS,2060,87.31696033477783,-3.470508164658189e-08
BNG(JapaneseVowels)_OpenML,1000000,14,SS,2060,509.53359818458557,0.00476813126492474
letter-challenge-unlabeled.arff_OpenML,20000,16,SS,2060,12.058537721633911,0.004870542526116269
