Filename,Shape_R,Shape_C,Size,Time_KM_A_Distance,ARI_KM_A_Distance,Time_KM_A_DistanceRatio,ARI_KM_A_DistanceRatio,Time_KM_A_ADLOF,ARI_KM_A_ADLOF,Time_KM_A_ADIF,ARI_KM_A_ADIF,Time_KM_A_ADEE,ARI_KM_A_ADEE,Time_KM_A_ADOCSVM,ARI_KM_A_ADOCSVM,Time_KM_B_Distance,ARI_KM_B_Distance,Time_KM_B_DistanceRatio,ARI_KM_B_DistanceRatio,Time_KM_B_ADLOF,ARI_KM_B_ADLOF,Time_KM_B_ADIF,ARI_KM_B_ADIF,Time_KM_B_ADEE,ARI_KM_B_ADEE,Time_KM_B_ADOCSVM,ARI_KM_B_ADOCSVM,Time_DBS_A_Distance,ARI_DBS_A_Distance,Time_DBS_A_DistanceRatio,ARI_DBS_A_DistanceRatio,Time_DBS_A_ADLOF,ARI_DBS_A_ADLOF,Time_DBS_A_ADIF,ARI_DBS_A_ADIF,Time_DBS_A_ADEE,ARI_DBS_A_ADEE,Time_DBS_A_ADOCSVM,ARI_DBS_A_ADOCSVM,Time_DBS_B_Distance,ARI_DBS_B_Distance,Time_DBS_B_DistanceRatio,ARI_DBS_B_DistanceRatio,Time_DBS_B_ADLOF,ARI_DBS_B_ADLOF,Time_DBS_B_ADIF,ARI_DBS_B_ADIF,Time_DBS_B_ADEE,ARI_DBS_B_ADEE,Time_DBS_B_ADOCSVM,ARI_DBS_B_ADOCSVM,Time_HAC_A_Distance,ARI_HAC_A_Distance,Time_HAC_A_DistanceRatio,ARI_HAC_A_DistanceRatio,Time_HAC_A_ADLOF,ARI_HAC_A_ADLOF,Time_HAC_A_ADIF,ARI_HAC_A_ADIF,Time_HAC_A_ADEE,ARI_HAC_A_ADEE,Time_HAC_A_ADOCSVM,ARI_HAC_A_ADOCSVM,Time_HAC_B_Distance,ARI_HAC_B_Distance,Time_HAC_B_DistanceRatio,ARI_HAC_B_DistanceRatio,Time_HAC_B_ADLOF,ARI_HAC_B_ADLOF,Time_HAC_B_ADIF,ARI_HAC_B_ADIF,Time_HAC_B_ADEE,ARI_HAC_B_ADEE,Time_HAC_B_ADOCSVM,ARI_HAC_B_ADOCSVM,Time_INERTIA_A_Distance,ARI_INERTIA_A_Distance,Time_INERTIA_A_DistanceRatio,ARI_INERTIA_A_DistanceRatio,Time_INERTIA_A_ADLOF,ARI_INERTIA_A_ADLOF,Time_INERTIA_A_ADIF,ARI_INERTIA_A_ADIF,Time_INERTIA_A_ADEE,ARI_INERTIA_A_ADEE,Time_INERTIA_A_ADOCSVM,ARI_INERTIA_A_ADOCSVM,Time_INERTIA_B_Distance,ARI_INERTIA_B_Distance,Time_INERTIA_B_DistanceRatio,ARI_INERTIA_B_DistanceRatio,Time_INERTIA_B_ADLOF,ARI_INERTIA_B_ADLOF,Time_INERTIA_B_ADIF,ARI_INERTIA_B_ADIF,Time_INERTIA_B_ADEE,ARI_INERTIA_B_ADEE,Time_INERTIA_B_ADOCSVM,ARI_INERTIA_B_ADOCSVM,Time_AVG_A_Distance,ARI_AVG_A_Distance,Time_AVG_A_DistanceRatio,ARI_AVG_A_DistanceRatio,Time_AVG_A_ADLOF,ARI_AVG_A_ADLOF,Time_AVG_A_ADIF,ARI_AVG_A_ADIF,Time_AVG_A_ADEE,ARI_AVG_A_ADEE,Time_AVG_A_ADOCSVM,ARI_AVG_A_ADOCSVM,Time_AVG_B_Distance,ARI_AVG_B_Distance,Time_AVG_B_DistanceRatio,ARI_AVG_B_DistanceRatio,Time_AVG_B_ADLOF,ARI_AVG_B_ADLOF,Time_AVG_B_ADIF,ARI_AVG_B_ADIF,Time_AVG_B_ADEE,ARI_AVG_B_ADEE,Time_AVG_B_ADOCSVM,ARI_AVG_B_ADOCSVM
volcanoes-d4,8654,4,204406,1.8584389686584473,0.0001381760530901578,1.8915200233459473,5.7647217135091996e-05,1.1090548038482666,0.0020008375622403572,6.740285515785217,-8.262645650714966e-05,8.139467358589172,0.0018443421456404224,1.0888241529464722,0.002612841378835786,1.9194014072418213,-0.003074197249937725,1.3755433559417725,0.0006201121108754551,1.3771830797195435,0.0009891539821852617,6.675150513648987,-0.001419453910460993,8.634580850601196,0.00014827348634349877,1.5323024988174438,0.000202267507234899,0.4585740566253662,0.03438044282741099,0.3790254592895508,0.014797285717544802,0.4820150136947632,0.00476510083237553,6.6847240924835205,0.0076653062968261125,11.782609462738037,0.01971922625013194,0.6877442598342896,0.006222922864699519,0.40800905227661133,0.02055378539692746,0.2596324682235718,0.001174734380584551,0.6720564365386963,0.011711691590631781,8.157513618469238,0.008803732639777559,6.970082998275757,0.02333017525720741,0.7846784591674805,0.021025624649062737,0.7318229675292969,-0.0043942935478076435,1.1039178371429443,0.0026107594833066935,1.577771544456482,0.0014282314893967903,7.712646961212158,0.0016708268130404005,8.450191974639893,0.0017743459941802645,1.2187670469284058,6.699715703722671e-06,0.967615008354187,0.00201683247265806,0.8991316556930542,0.0011093660745650621,1.8630019426345825,0.001145725274999043,7.602505445480347,0.0004366986772676219,7.5210200548172,0.003855315961677685,2.218814492225647,-0.0017222742224089278,4.657479524612427,0.010652464331272666,5.20504355430603,-9.207501279010925e-05,4.304320335388184,0.0030453417161387265,16.880609393119812,0.0008676607601584311,12.912050127983093,0.015136322792645247,15.021824955940247,0.022963955494320697,4.111390113830566,0.003366338219415961,4.282842516899109,0.001789589887789554,5.650129437446594,0.009188894443025454,15.818989753723145,0.0006678034528524034,11.282425999641418,0.006177509958702813,8.652026414871216,0.015468575762239478,2.2573859691619873,-0.005771305065010079,2.4784899950027466,0.003987677857537384,1.305949330329895,5.5479529203163484e-05,7.523409485816956,-0.00010463397824083716,8.370540857315063,0.023861345463089944,1.3766984939575195,-0.000658037771763417,1.2010730504989624,-0.0018682511565089742,2.422327160835266,-1.548983799349536e-05,1.210802674293518,0.007793194808379086,6.830551505088806,0.00329790421675921,8.44689154624939,-0.0008190430131014006,1.6774260997772217,0.0007157349774870236
volcanoes-d4,8654,4,204406,2.6653809547424316,0.0005627031010032833,1.6794308423995972,0.0007799419614907629,2.094834327697754,0.0010508394850504037,16.987276196479797,-0.00045559473046408763,15.739177823066711,0.014349959826252763,2.1563563346862793,-0.00738374805348938,2.4660943746566772,-0.0018869955808997316,1.5783066749572754,0.0001744045193407572,2.567081570625305,-0.001556122232602626,14.88285219669342,-0.0005624967967808315,15.4355309009552,0.002430916756238445,2.7337690591812134,-0.002070289655135918,1.2915146350860596,0.008701391673287432,0.765271782875061,0.0022540974717508364,1.2971009016036987,0.007232593993230355,13.999974727630615,-0.0007639900636399174,13.772195100784302,0.01670773118526263,1.370646357536316,0.00848173180488857,1.1535893678665161,0.016244694375902057,0.8022435903549194,0.0030432420653786815,1.3163909912109375,-0.0013086790296235496,14.817217469215393,0.0014198712758226875,12.615580916404724,0.0015128221437807718,1.5975356101989746,-0.0010536211945956623,2.2238112688064575,-0.0036389386092066144,1.617591381072998,0.0006450102470319831,1.6259799003601074,-0.00264104977584048,13.921662449836731,0.0006656225376546739,14.231037855148315,-0.002799693475650784,2.001863479614258,-0.00037123107563231104,1.634966254234314,-0.00025994070503151245,1.4598623514175415,-0.0002061418814763352,2.317904472351074,-0.0003852864121485053,14.770164966583252,0.0008779870581369982,14.69340181350708,-0.0031309925646665696,3.789548873901367,-0.006516981301080758,23.78382182121277,0.0042617654829799866,24.157602548599243,0.005956958644143348,24.19746696949005,-0.006773485850576985,42.478955030441284,0.006502097759655132,39.025399684906006,0.02047550179480211,24.512734293937683,0.01358873151087338,24.261771202087402,0.03142273457433497,23.806127905845642,0.0034623041542178627,24.634957671165466,0.04639478366915713,40.56478810310364,0.0020201373924251973,40.29891860485077,-0.00607964872673675,28.179880380630493,-0.0023630384670768508,2.2534971237182617,-0.0005225166352952166,1.8174710273742676,0.0002992802144826188,4.1669394969940186,-0.005080536141690546,16.559634685516357,3.581158024431854e-05,14.87810218334198,-0.0017047678364063075,2.546651840209961,-7.699426941303728e-05,2.3117220401763916,-0.004057709947784646,1.7438092231750488,-7.945416010555756e-05,2.5225141048431396,0.00041866553687803734,17.58555519580841,0.00010400297109498016,13.723895072937012,0.0003919678779920645,3.050544857978821,0.0036517357185208658
abalone,4177,9,208293,2.4325913190841675,0.14203144321721134,1.4984848499298096,0.000885306248304523,2.059812068939209,0.0075177013322892255,10.61794924736023,0.0014383411469177927,6.492934226989746,0.0008133806601161886,1.599426507949829,0.005482412240479498,1.4735987186431885,9.820697852434012e-05,1.0446430444717407,0.0007405908601203727,2.0027244091033936,0.0065512080845010565,10.819133400917053,0.004560559310324805,7.698068261146545,0.0031323675324286086,1.6139206886291504,0.002765270233335758,1.739959955215454,0.003300960037825271,0.9535229206085205,0.003928050352349886,1.7886955738067627,0.003393145949602799,10.495705842971802,0.0026091791265868717,7.4445641040802,0.0020855274640384242,1.4201377630233765,0.00478909993758774,1.4702892303466797,0.0024894655423234784,1.0270878076553345,0.0008584996123041642,1.589955449104309,0.009043082450810425,10.641696810722351,0.002659536323065818,6.700057744979858,0.005111471854936221,1.4435064792633057,0.005201567724080746,1.9624100923538208,0.009351909572261476,1.3044489622116089,0.013191494431154752,1.6544109582901,0.0025464085874415867,9.822683930397034,0.00028337474057793364,6.743852257728577,1.5623963535453745e-05,1.5791897773742676,0.0037722095918215027,1.6540063619613647,0.003314031499076772,0.9710204601287842,0.0008957429901222571,1.4188439846038818,0.0049873503323021665,9.656055569648743,0.0011623359483043225,6.507988691329956,0.002913900046694778,1.787036657333374,0.009633701475370607,22.041016340255737,0.062000796502434764,21.70420253276825,0.11085342516881214,20.657273650169373,0.0015259588453547684,30.240387797355652,0.07092506284895791,27.800456523895264,0.09664996788372898,22.376676559448242,0.1348805234197455,21.22421681880951,0.08412396798623142,22.4137761592865,0.12101349108235387,23.05426526069641,0.15291155403431766,31.306875467300415,0.12007662705332905,26.998531579971313,0.11716902931541265,21.609854221343994,0.12312702109814577,1.9572010040283203,0.005586150329516775,1.3522950410842896,0.0006361016554797245,2.1479955911636353,0.008005040528943557,10.650411248207092,0.007420245722419182,6.483301758766174,0.003719235218742562,1.8766015768051147,0.004802106302236547,1.8339450359344482,0.001677012780881876,1.32408607006073,0.002659463641802081,2.229840874671936,0.005612519249353843,10.577600598335266,0.0021011181345864014,6.786242246627808,0.003168061589777758,1.7456145286560059,0.012287463822757
flare,1066,11,27874,1.491134762763977,-0.056151252713426233,1.1670336723327637,-0.01932270616871487,1.5052331686019897,-0.031311124482908466,15.910104036331177,0.004744049483439512,3.252364158630371,0.017046424189872213,1.5097527503967285,-0.011310265572375357,1.5857634544372559,-0.028098894180101912,1.2488871812820435,0.01766268847872912,1.8439079523086548,0.016461053017359284,16.10488522052765,0.006876964250404631,3.2474746704101562,-0.022499030704343427,1.578656554222107,-0.0040403007509762145,1.1010863780975342,0.018493875111799195,0.8328778743743896,-0.0044609092992239216,1.0579049587249756,-0.029970641787043388,15.409141421318054,0.00223948793876483,2.6265242099761963,0.0019175238420887676,1.1045589447021484,-0.0002179365607775062,1.1325609683990479,0.008763135471937664,0.7377798557281494,0.017074375733023187,1.1147572994232178,0.015296624820764899,15.18141758441925,0.0027023760343792506,2.6665667295455933,0.02317023691920916,1.3539631366729736,0.002590860667760776,1.0740662813186646,0.01207765802534286,1.1243077516555786,-0.021502067915823753,1.3444325923919678,-0.0007375750707178978,14.738890528678894,0.0067411438096648575,2.8715280294418335,-0.022898141721495142,1.491299033164978,-0.003591461233430588,1.2806233167648315,-0.028261868006303426,0.9779828786849976,-0.00012868875949420826,1.2137552499771118,-0.02130349538163635,15.381786823272705,0.0022962609151519495,3.077888607978821,-0.0016818731689068785,1.457360029220581,-0.01600326363167223,6.782886266708374,0.038965689697988394,6.593052506446838,0.006191754846080538,7.3821234703063965,0.1341778616180503,22.230831265449524,0.0028116928122899746,10.173652052879333,0.013983010503088185,7.267970681190491,0.06969064718187876,7.904651999473572,0.007886004508148928,7.302786946296692,0.008903057854504778,7.175504803657532,0.06351640456930971,21.840710043907166,0.019334567794448792,8.99466872215271,0.06872837105569497,7.122116684913635,0.11798632416738657,1.709733247756958,-0.014826750380896713,1.4465497732162476,0.012429786720004816,1.8173701763153076,0.011393072257254219,16.404399394989014,0.00416262399254826,3.380314588546753,-0.006464679283906842,1.856874704360962,-0.011293996012075487,1.558764934539795,-8.758395446933215e-05,1.3017308712005615,-0.014577415597278279,1.77128267288208,-0.06334605770801914,15.826972365379333,0.0011118642530204886,3.38430392742157,-0.010143864250794322,1.756197214126587,-0.005169169533171975
mfeat-pixel,2000,241,1925579,7.196299195289612,0.2783082150246364,3.7857165336608887,0.06627115831108407,12.88538384437561,0.017190424667830783,31.18570113182068,0.023571405596327637,278.5517816543579,0.035896001351574974,4.689114689826965,0.02422125400115066,4.8959842920303345,0.043235473182707526,10.777307152748108,0.07825533926204577,6.150907635688782,0.0006437215780445752,24.04212200641632,0.01801830033680951,263.8355040550232,0.03847392612024249,6.003959059715271,0.027150372434197843,4.692269802093506,0.08125465323032785,2.1207261085510254,0.06366650226554965,5.258486032485962,0.02603381590118673,23.81281816959381,0.017890653651231922,456.14792120456696,0.03620365040413273,3.96214759349823,0.01678997220967677,3.9424747228622437,0.030136040714064224,1.8531138896942139,0.06604200047465271,4.605664372444153,0.05742645993047088,23.076247453689575,0.017967703046836314,210.19381940364838,0.0380579638486839,4.14302933216095,0.02288718565306929,4.832139015197754,0.035293008203109356,3.4066189527511597,0.02384077194034138,6.6447001695632935,0.04061249618272725,26.107099175453186,0.020083956824123075,238.22834396362305,0.040870342108186325,9.385252714157104,0.017915614564052804,5.355404496192932,0.000417898059916456,3.091273307800293,0.07355483622305733,6.667792201042175,0.014888234229766227,23.808111429214478,0.02372802241272602,184.11865603923798,0.046685020965430896,10.002896547317505,0.022270672305776687,214.93394458293915,0.00030041296608814417,209.66963529586792,0.000555763197768667,212.63366758823395,0.0001012816790201354,229.1530647277832,0.00019843323566727587,351.21155297756195,0.0011669528940161432,213.48330056667328,-0.00015337572418929688,210.1704502105713,3.3794828827965836e-05,209.37446439266205,-0.00022669753176007628,211.25418663024902,0.00038068564121866103,231.7288759946823,0.0007497681172727289,378.64922881126404,0.001479799264848872,210.1099613904953,0.00013286612380084486,6.201072812080383,0.025353620245662706,14.088599801063538,0.03634516072656612,16.30787217617035,0.007435626013004238,32.51203095912933,0.021708799992731273,178.75783455371857,0.042123209237860185,14.032767415046692,0.0219288865641473,15.2472243309021,0.000258549328201242,12.563352465629578,0.05505053436649572,15.675567984580994,0.002160596012346266,34.92038905620575,0.019982153827688996,195.95306825637817,0.045149194280048585,12.456648588180542,0.019712178159869462
PieChart3,1077,38,195602,1.505271077156067,0.0033739326181546304,1.0499686002731323,0.0342492633521822,1.4689991474151611,0.015455258889371864,11.594324946403503,0.06054254516911188,6.105319499969482,0.00042332022920277723,1.4890865087509155,0.02416851788517904,1.3863208293914795,-0.011508649875914736,1.2606068849563599,0.04183973931793082,1.552377462387085,0.015057850793984716,10.435441732406616,0.06861123253464926,6.315722703933716,0.0009894087757737645,1.4960131645202637,0.0397640602002579,1.1376585960388184,0.0033739326181546304,0.8164472579956055,0.039243484452744774,1.262183666229248,0.0015269856217162562,11.31239366531372,0.030883149910507085,6.6447542905807495,0.0012226935118737825,1.1994545459747314,0.06102248997800846,1.1281834840774536,0.005564840869851416,0.8302232027053833,0.01773903519023918,1.2480131387710571,0.016735628842336186,10.554304599761963,0.10915965153266222,5.637338399887085,0.001092496845957695,1.423892617225647,0.06042508222850111,1.1326748132705688,0.0033739326181546304,0.8332295417785645,0.023754477923067816,1.2575374841690063,0.011404536981959085,10.270323991775513,0.04183050887204928,5.7869662046432495,0.0006697119530214128,1.206566333770752,0.04392085255048031,1.1245884895324707,0.002624758175902009,0.8113902807235718,-0.0007906128077362577,1.2830805778503418,0.004864442058449766,9.720112681388855,0.05353908359989708,6.060374975204468,0.0008469051655803113,1.174942135810852,0.05003628899690372,18.393126606941223,0.0007097561616532348,18.09792995452881,0.1183180292890107,18.193225860595703,0.07002152726832483,29.274898529052734,0.088996396998833,23.577129364013672,0.0012868724375953663,18.55143451690674,0.05072491950147502,18.567874431610107,0.017470067427008743,18.07926571369171,0.09545948698697711,18.40848159790039,0.04839713986258459,29.740007281303406,0.10517237208834401,24.063855290412903,0.001113082446047508,18.395628929138184,0.08570112056712331,1.6472786664962769,0.004133128176871019,1.1579569578170776,0.0007006673023601006,1.5878536701202393,0.01899806144167067,11.052422523498535,0.08499867394628276,6.099412441253662,0.0006398516499553941,1.5565822124481201,0.03454476207210447,1.3894845247268677,0.0033739326181546304,1.12908935546875,0.017673184484927856,1.6338036060333252,0.007880287490635437,10.580801486968994,0.06631787547904795,6.087085008621216,0.0008581413394422781,1.5712252855300903,0.01811834566384008
yeast_ml8,2417,117,2799572,7.038596272468567,-0.011618875918471758,4.1900599002838135,0.0013685869241364045,12.328804016113281,0.006143401408973516,20.875064969062805,-0.009208790692859533,140.06388580799103,3.350095238445426e-05,6.566470146179199,-0.0021363183780920996,8.152299165725708,-0.009977858766014553,6.818504095077515,0.00032224675468216213,8.21685016155243,-0.0030005674087597023,13.150436758995056,0.00545192301267412,145.75794410705566,9.583655695716028e-06,5.223610758781433,-0.000625604832980763,3.6814167499542236,-0.005701013980391556,1.8653972148895264,-0.0002614470739139213,4.765459299087524,0.022732231135499714,11.774896025657654,-0.010678556636513112,114.67789363861084,-0.00012622039334230455,4.196924567222595,-0.00528101929059134,3.5106486082077026,0.019800580839737465,2.108200192451477,-0.0016876696651278186,4.959672212600708,-0.000549577724572895,11.656601548194885,0.006277543630464215,141.0712069272995,-2.4950481883056092e-05,3.8516567945480347,-0.00373429885672148,13.05043363571167,-0.005075470253623385,3.026732921600342,0.003411581340429106,7.634079217910767,0.007261733909442154,12.017958998680115,0.019615866225581424,147.02220284938812,-0.0002086645462438638,10.099076509475708,-0.006412944034739873,4.575856804847717,-0.005055192560750486,2.6178101301193237,0.001958593878198714,5.041314721107483,-0.001937589749116923,13.767335057258606,-0.01532491768016949,114.2046709060669,-0.00020669855605889221,7.855133414268494,-0.0023315234606718946,119.71209955215454,-0.0016988825587194488,118.20682168006897,-0.0001720796713296799,130.76270401477814,-0.012032079718511612,127.36365067958832,-0.0069031674117431404,265.33758759498596,-3.985960069250582e-05,121.99765968322754,-7.186349097504732e-05,119.40027272701263,-0.0006575308724213312,116.44866442680359,-4.274949280900218e-05,119.22016668319702,0.0013950985672833253,127.56302499771118,-0.005335535828867801,273.49807357788086,-2.4025949762415972e-05,122.71174359321594,-6.104503496792584e-05,4.676683187484741,0.02730617184232066,11.858008742332458,-0.00040625059376742697,12.16808307170868,-0.002236171409392718,13.881426095962524,0.03148170563944773,101.49762797355652,-0.00017139726949653582,5.34479022026062,-0.0009952812953888995,10.645365238189697,0.008587795311316811,3.1705615520477295,0.0005476148089223053,7.205364227294922,-0.021357226803409332,12.855661392211914,0.025968590261226762,145.7579699754715,-3.4014932227550766e-05,10.971817135810852,-0.0009942359318724193
fri_c1_1000_50,1000,51,533205,1.6319019794464111,0.0003725289529423766,1.3959816694259644,0.0003595469035110252,1.9371671676635742,0.000672991139290227,20.160744667053223,-8.03918742689062e-05,7.348475217819214,-0.000226506647214959,2.064147114753723,-4.0705242271960154e-05,2.2109330892562866,-0.00042475878222440397,1.612149715423584,0.0006026804198468721,2.0461610555648804,0.0002650598610636589,20.664416551589966,-0.0005320968549955419,7.473603129386902,-0.0003462417260000532,2.1539101600646973,0.0004547999014349305,1.4298983812332153,-0.00028132779097959915,1.2287473678588867,-0.0002765733300334569,1.4929901361465454,-0.0002963517788018166,18.948900938034058,-0.00015239700930367973,6.5922194719314575,0.00047570423002342535,1.5410618782043457,0.00024766838723164344,1.2810897827148438,0.0009317127749010622,0.9831638336181641,-0.0003564841820859869,1.478561282157898,-0.0002650319338557895,18.931740522384644,0.0007196964123912796,7.8408976793289185,0.00044446512867574346,1.4740172624588013,0.0002604865185243498,2.9936190843582153,-0.0002041353056826205,1.6647324562072754,0.0001990598365134125,1.8361351490020752,0.0005190231680754098,20.272706508636475,-0.00012899491558570996,7.156494975090027,-0.000723848607081278,1.7245891094207764,-0.00010806752479188555,1.4279447793960571,0.00295852412196152,1.2954633235931396,0.0005783500188608972,1.7496652603149414,-0.0001436803379294785,19.81389343738556,0.0002766657058313799,8.300979495048523,0.0003033480900969291,2.3369725942611694,0.00031468470634308745,24.286054611206055,-0.0006128476192701309,24.995089530944824,6.4751298666583155e-06,26.097085118293762,-0.00042056000107241543,41.979228377342224,0.0004485415541164184,29.038692831993103,0.0010679623648987388,26.77865183353424,0.0003859805290620449,26.673253178596497,0.00022017651065833852,22.34788477420807,0.00042495185105573805,23.421683311462402,0.0006372759756315047,45.13194298744202,0.00015144649720020049,28.83513116836548,-0.0004330947844647176,26.562933206558228,0.00010686969099008752,2.7693463563919067,0.0017173102776293664,1.7035996913909912,-0.00019394056569632025,3.1870486736297607,0.00019650694265374303,20.6035578250885,-0.00018914304540397844,7.080388307571411,-0.0003931452638682902,1.9738807678222656,-2.8043335253122696e-05,2.3868457078933716,0.0005195018246753582,1.703521728515625,-8.726295872475532e-05,2.1114245653152466,-0.000756407976068724,20.47755718231201,0.00018921459198818367,6.558382153511047,0.0007782858661646456,2.271431803703308,0.00011631069728236671
collins,1000,20,96830,4.135574102401733,0.06577290010597625,1.1125417947769165,0.03420166782736724,1.4520195722579956,0.03621359061481514,10.616751194000244,0.040939824894839695,5.7618266344070435,0.013486762025147207,1.4502555131912231,0.03734418135789014,1.3610484600067139,0.0420600022157851,1.2084307670593262,0.03924222911322976,1.7573274374008179,0.03833065172460423,10.312997102737427,0.03680761897920209,5.6343501806259155,0.014419159564024833,1.3987492322921753,0.042241125020907044,0.9039108753204346,0.03684216060159047,0.7048077583312988,0.04286629605638877,1.077762484550476,0.03670828648939421,9.582059741020203,0.021612135646880432,5.3803406953811646,0.0008268462340261686,0.8885369300842285,0.0022507469821381075,0.8361388444900513,0.0006490121051777556,0.7470060586929321,0.003399521368911034,0.9599701166152954,0.03836630894328639,10.265432596206665,0.04669366444113861,5.336068868637085,0.013902705977854103,1.0720065832138062,0.04055337575507677,1.3102524280548096,0.0404577860131686,1.3595370054244995,0.042683139580191626,1.572561502456665,0.0404880820759102,10.382605910301208,0.04592735219591394,6.064293384552002,0.014242038941200285,1.5823500156402588,0.04004558223632036,1.6962236166000366,0.039167439521601524,1.3550803661346436,0.04177461301759358,1.648533821105957,0.04037251128161188,10.767001867294312,0.04426037909593046,5.9854573011398315,0.013724396562290972,1.584856390953064,0.040237888122695485,12.03247857093811,0.0004293876693359308,10.980420112609863,0.0018596469711699608,11.60891342163086,0.0016844046936866398,20.306132197380066,0.003906567060233815,16.272003054618835,0.0028475411334120074,13.433270454406738,0.0027293387828964876,12.930853128433228,0.01888410810762507,11.171295046806335,0.0008870099733631043,11.185224652290344,0.002532261717781056,20.36695110797882,0.003461869251123141,15.551100373268127,0.001877883979997508,12.285074710845947,0.0015627521651584344,1.8323179483413696,0.034624318042260946,1.1804077625274658,0.042136889319345935,1.6926110982894897,0.038895556786941815,10.604487180709839,0.04062154687003788,5.9484710693359375,0.013052166829392621,1.4854826927185059,0.03733385735698512,1.2802435159683228,0.035634374218690715,1.1180181503295898,0.03914770302316826,1.4332391023635864,0.03586096838968047,10.935586333274841,0.04495185787217747,6.138680934906006,0.012225555815946136,1.6039460897445679,0.039679461308922706
mfeat-zernike,2000,48,1013281,5.2771302461624146,0.23098562709406137,4.074907183647156,0.04954540064082899,5.6495771408081055,0.03618921409479899,12.046518445014954,0.009339327741310645,12.635512828826904,0.014737987144418617,3.716505527496338,0.05144723126620693,3.966598629951477,0.01884504906582259,2.825358271598816,0.062105318682724356,4.372158527374268,0.045308456363260384,12.005311369895935,0.04470786134842389,10.77720594406128,0.0137824224398207,3.9707154035568237,0.04261370566971872,2.531065344810486,0.04007869116377462,1.1303861141204834,0.03784651046933264,2.2343568801879883,0.02529784560505943,11.65283477306366,0.04478366968412146,9.130246996879578,0.012997839600906839,1.8442689180374146,0.04085270149164732,1.7877209186553955,0.04114040164244513,1.4286881685256958,0.029035845990066367,2.126552104949951,0.04919753847718675,11.415706872940063,0.023036452728939005,8.971513152122498,0.014499548431222295,1.856825351715088,0.058116669096666615,3.3057104349136353,0.02738544024091647,2.850549578666687,0.027070697506453915,2.544782876968384,0.043701704465847244,13.22208034992218,0.01748374890937806,10.593904972076416,0.008481983932349824,2.3935060501098633,0.0511755652767838,2.5016281604766846,0.044927566573945935,1.7787349224090576,0.039079674956481264,2.8534992933273315,0.024303850393734883,12.145159244537354,0.018621961964341766,9.867306470870972,0.014252068674833515,2.721801280975342,0.0401337545498386,44.946696281433105,0.023682372656985994,42.89376676082611,0.02283443030037229,46.00375294685364,0.012508534880311431,54.71521520614624,0.0005532148826677919,53.177775621414185,0.001260663627627554,45.14787578582764,3.539944330578645e-05,45.36747086048126,2.036328416955967e-05,42.45154893398285,0.04358104948729905,44.86392116546631,0.021386294363907408,53.559455037117004,4.958632315309376e-05,53.16705286502838,0.0009288483982125826,42.75019156932831,0.038356197520942124,3.670345187187195,0.029684226941788905,2.1509207487106323,0.04224658111655605,3.9690909385681152,0.018066629671361405,14.091847658157349,0.043505787316676744,11.344056129455566,0.01367277538523165,3.364419460296631,0.03521356062924212,4.241692543029785,0.046011550714170624,4.531553745269775,0.054459761920307145,4.652100324630737,0.0335245751235568,12.698675394058228,0.050683744878894106,11.142616868019104,0.01367128285169288,4.042417049407959,0.04614504175472363
